created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 02 09:33:35 +0000 2023;1730882895613698543;"@ganjarpranowo Terlihat jelas bagaimana pak Ganjar sangat dekat dan tidak ada jarak sama rakyat";0;0;0;0;in;1712505057902731264;1730825211342405780;RamokSudim85057;https://twitter.com/RamokSudim85057/status/1730882895613698543
Sat Dec 02 09:33:28 +0000 2023;1730882869281878508;"Pemimpin yang memahami pentingnya solidaritas, seperti Pak Ganjar dan Pak Mahfud MD, dapat menciptakan perubahan yang lebih menyeluruh. @dede_suarlan  GPMMD 4Ende https://t.co/KQKo1CS2V8";0;0;0;0;in;1684849111236063232;1730882869281878508;RevianRizki;https://twitter.com/RevianRizki/status/1730882869281878508
Sat Dec 02 09:33:28 +0000 2023;1730882868010778709;"Ganjar adalah capres yg sering beri kejutan #GanjarKebhinekaanNKRI https://t.co/gWMIYy43Wh";0;0;0;0;in;1429085003946754050;1730882868010778709;waspadaselalu1;https://twitter.com/waspadaselalu1/status/1730882868010778709
Sat Dec 02 09:33:27 +0000 2023;1730882864944906509;"@Paltiwest Kenapa jg klo kasus eKtp dibuka lagi, buzzer Ganjar ribut? Ada apa ini?";0;0;0;1;in;2833745060;1730875439244263737;StefRudi;https://twitter.com/StefRudi/status/1730882864944906509
Sat Dec 02 09:33:24 +0000 2023;1730882850290126954;"Semoga semangat Pak Ganjar dan Pak Mahfud MD menjadi pemicu peningkatan kualitas pendidikan di seluruh pelosok negeri. @EkaSugiarto5  GPMMD 4Ende https://t.co/334ty80VND";0;0;0;0;in;1689482501650321408;1730882850290126954;ekspansi1401;https://twitter.com/ekspansi1401/status/1730882850290126954
Sat Dec 02 09:33:22 +0000 2023;1730882841226121475;"@ganjarpranowo Saya yakin pak ganjar mampu untuk mewujudkan harapan masyarakat kupang";0;0;0;0;in;1462730007042662400;1730804230074888561;dikidiklong1;https://twitter.com/dikidiklong1/status/1730882841226121475
Sat Dec 02 09:33:15 +0000 2023;1730882811236925629;"Terima kasih Pak Ganjar, karena melihat bahwa kebebasan minat anak bangsa perlu diapresiasi dan dikembangkan secara maksimal. @nyiur_R  GPMMD 4Ende https://t.co/RLU0IiAnyj";0;0;0;0;in;1689904927995555840;1730882811236925629;RaulSetyaw5;https://twitter.com/RaulSetyaw5/status/1730882811236925629
Sat Dec 02 09:33:14 +0000 2023;1730882807592055149;"Keberpihakan Pak Ganjar terhadap anak muda adalah dorongan untuk menciptakan bangsa yang berdaya saing global. @fajarrohman_  GPMMD 4Ende https://t.co/3w8wSUeLfb";0;0;0;0;in;1683723712842047488;1730882807592055149;SantoKurni29;https://twitter.com/SantoKurni29/status/1730882807592055149
Sat Dec 02 09:33:13 +0000 2023;1730882803791958353;"Terima kasih Ganjar dan Mahfud MD atas peran besar kalian dalam merancang pendidikan yang lebih relevan dan bersesuaian dengan kebutuhan masa kini. @MohMuwafiq  GPMMD 4Ende https://t.co/1qQ32Y04N6";0;0;0;0;in;1690284911285116928;1730882803791958353;risaliaaa27;https://twitter.com/risaliaaa27/status/1730882803791958353
Sat Dec 02 09:33:09 +0000 2023;1730882789141287034;"Ganjar Mahfud bikin program kesejahteraan guru ngaji untuk mendorong pembangunan akhlak dan karakter bangsa  @ganjar_pranowo #GanjarPranowo #GanjarPresiden #GanjarMahfud2024 #GanjarMahfudJuara https://t.co/dAWQcbkUHE";0;0;0;0;in;1669611201167515648;1730882789141287034;Sakanusantara45;https://twitter.com/Sakanusantara45/status/1730882789141287034
Sat Dec 02 09:33:09 +0000 2023;1730882788008906986;"@Lisda_aura @Miduk17 Paling terbaik memang ganjar mahfud 👏👏";0;0;0;0;in;1474923639547912194;1730435765040263296;BrastaSatya;https://twitter.com/BrastaSatya/status/1730882788008906986
Sat Dec 02 09:33:06 +0000 2023;1730882774176075873;"Rumah Sakit rujukan prima di setiap kabupaten/kota adalah langkah konkret untuk memberikan pelayanan kesehatan yang merata. Dukungan penuh untuk Ganjar-Mahfud! @kobesyah3  GPMMD 4Ende https://t.co/faYW6gisHF";0;0;0;0;in;1681942543947431936;1730882774176075873;amaliah_bilqis;https://twitter.com/amaliah_bilqis/status/1730882774176075873
Sat Dec 02 09:33:06 +0000 2023;1730882773572087910;"Ganjar-Mahfud adalah pasangan yang tidak hanya berbicara tentang keadilan, tetapi juga bertindak untuk mewujudkannya. @AnythingLFC_  GPMMD 4Ende https://t.co/NJqDlz05ie";0;0;0;0;in;1688556139930365952;1730882773572087910;anggraidnilisa1;https://twitter.com/anggraidnilisa1/status/1730882773572087910
Sat Dec 02 09:33:05 +0000 2023;1730882772406034644;"Tiba di Bandara Muhammad Salahuddinbelo, Nusa Tenggara Barat hari ini. @ganjarpranowo langsung disambut hangat dan penuh antusias oleh warga, sekaligus dipakaikan kalung khas masyarakat setempat.   Ganjar Mahfud Cr3ativ #GanjarMahfud2024 #GasssGanjarMahfud https://t.co/OJs8rHHq7e";0;3;7;27;in;3270403033;1730882772406034644;kenhans03;https://twitter.com/kenhans03/status/1730882772406034644
Sat Dec 02 09:33:00 +0000 2023;1730882751627427884;"Terima kasih kepada Pak Ganjar dan Pak Mahfud MD yang memiliki keberanian untuk menghadirkan perubahan positif dalam dunia pendidikan. @Ekkurrn  GPMMD 4Ende https://t.co/CIzM9MC015";0;0;0;0;in;1691231544831356928;1730882751627427884;farhanadtya11;https://twitter.com/farhanadtya11/status/1730882751627427884
Sat Dec 02 09:33:00 +0000 2023;1730882749610045519;"Dukungan penuh untuk visi Pak Ganjar dan Pak Mahfud MD yang memandang pendidikan sebagai tonggak kemajuan suatu bangsa. @Eko87supriyono  GPMMD 4Ende https://t.co/nz1FWHh7L0";0;0;0;0;in;1689487549763596289;1730882749610045519;FameliaPutr1;https://twitter.com/FameliaPutr1/status/1730882749610045519
Sat Dec 02 09:32:59 +0000 2023;1730882746699129089;"@AdiUnoP Dng adanya 2 saksi menurut pakar hukum seharusnya Ganjar sdh jd tersangka.....pertanyaannya knp kader PDIP bisa PD lolos https://t.co/16aJDPvZPJ";0;0;0;0;in;1349275813762322433;1730792873552171042;SerigalaHorny;https://twitter.com/SerigalaHorny/status/1730882746699129089
Sat Dec 02 09:32:56 +0000 2023;1730882733801689559;"@idrisbue Daripada ruwet antara Pak Ganjar dan Pak Jokowi.  Lebih baik saya pilih No.1 AMIN";0;0;0;0;in;1708052390010908672;1730789172162806048;rizki_kaut18799;https://twitter.com/rizki_kaut18799/status/1730882733801689559
Sat Dec 02 09:32:53 +0000 2023;1730882718895141331;"Menggandeng sekolah vokasi adalah jawaban cerdas untuk menyesuaikan pendidikan dengan kebutuhan dunia kerja, Pak Ganjar memang hebat! @NuzulFahmi12  GPMMD 4Ende https://t.co/yPwdtVnonH";0;0;0;0;in;1690059370401505280;1730882718895141331;triaramarsella;https://twitter.com/triaramarsella/status/1730882718895141331
Sat Dec 02 09:32:51 +0000 2023;1730882713434063221;"Mahfud MD dan Ganjar memberikan kontribusi besar dalam membangun masa depan pendidikan di Indonesia. Semoga langkah ini membawa perubahan positif yang berkelanjutan. @modalkonyol  GPMMD 4Ende https://t.co/4GlF9Y5NNm";0;0;0;0;in;1688406437385691136;1730882713434063221;dewiisnaeni44;https://twitter.com/dewiisnaeni44/status/1730882713434063221
Sat Dec 02 09:32:50 +0000 2023;1730882708749062563;"Pemerataan dlm kebebasan berkarya bagi bangsa  Oleh generasi muda Di seluruh indonesia 🤟🇮🇩🫶  Ganjar Mahfud Cr3ative https://t.co/hA7GkF4czJ";0;0;2;10;in;197373511;1730882708749062563;TeweL0101;https://twitter.com/TeweL0101/status/1730882708749062563
Sat Dec 02 09:32:47 +0000 2023;1730882695834763304;"Keinginan Pak Ganjar dan Pak Mahfud MD untuk menjadikan pemerintahan lebih terbuka dan terjangkau sangat menggembirakan. Mari dukung langkah-langkah positif ini. @_wicaks_  GPMMD 4Ende https://t.co/EnJ8a7NdNQ";0;0;0;0;in;1686314967975530498;1730882695834763304;zevannyamanda_;https://twitter.com/zevannyamanda_/status/1730882695834763304
Sat Dec 02 09:32:45 +0000 2023;1730882687874080822;"Jhon Sitorus menyebut Jokowi MENUMBALKAN Ganjar Pranowo terkait dengan proyek strategis di Wadas dan Rembang  Jhon menyebut selama ini Ganjar lah yang dianggap bertanggung jawab terhadap dua proyek tersebut padahal itu proyek pemerintah pusat  https://t.co/Ac1a2JkvQ9";0;8;15;49;in;1102461866129776640;1730882687874080822;Miduk17;https://twitter.com/Miduk17/status/1730882687874080822
Sat Dec 02 09:32:40 +0000 2023;1730882667078668309;"Partisipasi masyarakat lokal akan memberikan nilai tambah yang signifikan pada destinasi wisata. Semoga inisiatif Pak Ganjar dan Pak Mahfud MD sukses dan berlanjut. @rizky55969498  GPMMD 4Ende https://t.co/3crvO6y5tJ";0;0;0;0;in;1686957501571584000;1730882667078668309;leoosaputrs;https://twitter.com/leoosaputrs/status/1730882667078668309
Sat Dec 02 09:32:40 +0000 2023;1730882666978005327;"Semoga program ini dapat menciptakan lapangan kerja baru dan meningkatkan kemandirian ekonomi anak bangsa, Pak Ganjar. @Nusantara_____  GPMMD 4Ende https://t.co/Q462tAL8zt";0;0;0;0;in;1689894126232444929;1730882666978005327;ZahraElara;https://twitter.com/ZahraElara/status/1730882666978005327
Sat Dec 02 09:32:40 +0000 2023;1730882665539363081;"@Miduk17 Makin yakin bgt pilih ganjar mahfud yaa";0;0;0;0;in;1474923639547912194;1730435765040263296;BrastaSatya;https://twitter.com/BrastaSatya/status/1730882665539363081
Sat Dec 02 09:32:39 +0000 2023;1730882662884368767;"Capres nomor urut 3, Ganjar Pranowo mengaku prihatin pada kesejahteraan tenaga pendidik keagamaan dan guru ngaji. Keprihatinannya didasarkan dari hasil survei Kementerian Agama  yang menyebutkan 65% guru ngaji berpendapatan jauh di bawah UMR  #SahabatGanjar https://t.co/t5qoYCYepZ";0;0;1;1;in;546648916;1730882662884368767;ador_xxx;https://twitter.com/ador_xxx/status/1730882662884368767
Sat Dec 02 09:32:37 +0000 2023;1730882652469956762;"Langkah Pak Ganjar untuk menghadirkan kebebasan minat bagi anak-anak melalui pendidikan vokasi adalah solusi yang inovatif. Mereka akan memiliki peluang lebih besar untuk mengeksplorasi potensi mereka. @nurwanto95  GPMMD 4Ende https://t.co/R0kvN0AB2e";0;0;0;0;in;1681700423441457152;1730882652469956762;CiulKiki762;https://twitter.com/CiulKiki762/status/1730882652469956762
Sat Dec 02 09:32:30 +0000 2023;1730882625466966475;"Mahfud MD dan Ganjar, selamat atas dedikasi kalian untuk menciptakan pendidikan yang lebih relevan dan adaptif. Semoga ini membawa manfaat besar bagi anak-anak Indonesia. @MomokAteul  GPMMD 4Ende https://t.co/xEAFPb9Wal";0;0;0;0;in;1688756906201108480;1730882625466966475;muhammad00ardi;https://twitter.com/muhammad00ardi/status/1730882625466966475
Sat Dec 02 09:32:28 +0000 2023;1730882614003908747;"Dukungan kita untuk Pak Ganjar dan Pak Mahfud MD yang gigih melawan narkoba, menjadikan negeri ini lebih aman dan bersih dari dampak buruknya. @iya_islam  GPMMD 4Ende https://t.co/hun735xEwb";0;0;0;0;in;1682298807370027008;1730882614003908747;putriiiws190302;https://twitter.com/putriiiws190302/status/1730882614003908747
Sat Dec 02 09:32:28 +0000 2023;1730882613903319372;"...hanya ganjar yg bisa seperti ini. ....!!!!!";0;0;0;0;in;1609800713802256384;1730882613903319372;Herjunadi12;https://twitter.com/Herjunadi12/status/1730882613903319372
Sat Dec 02 09:32:27 +0000 2023;1730882612619788364;"Kebersihan rekam jejak Ganjar-Mahfud terhadap intoleransi memberikan harapan bahwa masa depan Indonesia akan lebih terang. @AnwarPudagafc  GPMMD 4Ende https://t.co/d2lNSrMwXa";0;0;0;0;in;1687416959795953666;1730882612619788364;PutriAmelo;https://twitter.com/PutriAmelo/status/1730882612619788364
Sat Dec 02 09:32:20 +0000 2023;1730882580952805516;"Semoga kebijaksanaan Pak Ganjar dan Pak Mahfud MD dalam menegakkan hukum dapat menciptakan masyarakat yang lebih bermartabat. @habibionis  GPMMD 4Ende https://t.co/evIalahsGp";0;0;0;0;in;1686936418873225216;1730882580952805516;AfiraPutri62;https://twitter.com/AfiraPutri62/status/1730882580952805516
Sat Dec 02 09:32:19 +0000 2023;1730882579228959116;"Semoga peran aktif Pak Ganjar dan Pak Mahfud MD dalam menjaga kelestarian lingkungan hidup menginspirasi generasi muda untuk peduli pada bumi kita. @iwashionigiri  GPMMD 4Ende https://t.co/qHl8MOYEcT";0;0;0;0;in;1691363278247915520;1730882579228959116;DylanadityaaA;https://twitter.com/DylanadityaaA/status/1730882579228959116
Sat Dec 02 09:32:19 +0000 2023;1730882576800489815;"Dukungan penuh untuk Pak Ganjar dan Pak Mahfud MD yang berkomitmen meningkatkan daya tarik pariwisata daerah. Keberhasilan mereka akan menjadi contoh inspiratif bagi daerah lainnya. @RianHid07164840  GPMMD 4Ende https://t.co/Eh4tfntp3X";0;0;0;0;in;1686256869705465856;1730882576800489815;j_nathanio;https://twitter.com/j_nathanio/status/1730882576800489815
Sat Dec 02 09:32:18 +0000 2023;1730882573692547565;"Selamat untuk Pak Ganjar dan Pak Mahfud MD yang berusaha keras memajukan destinasi wisata. Semoga partisipasi masyarakat lokal semakin meningkat. @richocomp  GPMMD 4Ende https://t.co/PYIIa5cNjy";0;0;0;0;in;1686261881567383553;1730882573692547565;hafizjuned_;https://twitter.com/hafizjuned_/status/1730882573692547565
Sat Dec 02 09:32:18 +0000 2023;1730882572627091785;"@PikamonID luar biasa Ganjar Mahfud Cr3ative";0;0;0;0;in;1473607222605213698;1730829181435658552;str4wbri1;https://twitter.com/str4wbri1/status/1730882572627091785
Sat Dec 02 09:32:17 +0000 2023;1730882570689351823;"Dengan program ini, semoga kita bisa melihat peningkatan signifikan dalam angka kesehatan masyarakat. Selamat atas inisiatif yang luar biasa, Pak Ganjar dan Pak Mahfud! @junzstiep  GPMMD 4Ende https://t.co/GIlrrZS6Vo";0;0;0;0;in;1681915359673319426;1730882570689351823;levinagata;https://twitter.com/levinagata/status/1730882570689351823
Sat Dec 02 09:32:15 +0000 2023;1730882561717723194;"@catatankaqihaty GASSPOLL Ganjar Mahfud Cr3ative 🔥🔥🤟";0;0;0;1;in;1679640198630764544;1730833904662347972;Raflynihngab;https://twitter.com/Raflynihngab/status/1730882561717723194
Sat Dec 02 09:32:12 +0000 2023;1730882547239055442;"Setelah Kampanye di Marauke, Ganjar Pranowo Berkunjung ke Rumah Soekarno di NTT https://t.co/tT0SfppBSD";0;0;0;0;in;186230496;1730882547239055442;Bandung_Update;https://twitter.com/Bandung_Update/status/1730882547239055442
Sat Dec 02 09:32:11 +0000 2023;1730882545410265301;"Dukungan tak terbatas untuk Ganjar yang menghadirkan program kebebasan minat di dunia pendidikan. Semoga hal ini membawa anak-anak kita lebih dekat dengan potensi mereka. @mohamadlatieno  GPMMD 4Ende https://t.co/oknRoEGx4h";0;0;0;0;in;1688773452743028736;1730882545410265301;algiyanto2;https://twitter.com/algiyanto2/status/1730882545410265301
Sat Dec 02 09:32:07 +0000 2023;1730882529320989091;"Terima kasih kepada Pak Ganjar dan Pak Mahfud MD yang memprioritaskan pengembangan pariwisata. Semoga keberhasilan mereka menjadi inspirasi bagi daerah-daerah lain. @RickTumanan  GPMMD 4Ende https://t.co/E1qXX45Qw7";0;0;0;0;in;1685911889396850688;1730882529320989091;mohrizaldi_;https://twitter.com/mohrizaldi_/status/1730882529320989091
Sat Dec 02 09:32:01 +0000 2023;1730882504033484886;"Pak Ganjar merangkul masa depan Indonesia dengan memberikan peluang pendidikan yang setara untuk semua. @dina03462915  GPMMD 4Ende https://t.co/A691Do3liv";0;0;0;0;in;1689185927573413889;1730882504033484886;hennlstri;https://twitter.com/hennlstri/status/1730882504033484886
Sat Dec 02 09:31:56 +0000 2023;1730882482164424711;"Pak Ganjar dan Pak Mahfud MD telah menunjukkan bahwa mereka adalah pemimpin yang peduli dengan perkembangan anak-anak Indonesia. Langkah mereka dalam mendukung pendidikan vokasi adalah tindakan yang tepat. @Nursuci70946792  GPMMD 4Ende https://t.co/EOkKlGY4or";0;0;0;0;in;1689538845451395072;1730882482164424711;SantosoTir2;https://twitter.com/SantosoTir2/status/1730882482164424711
Sat Dec 02 09:31:54 +0000 2023;1730882473503183294;"Pak Ganjar dan Pak Mahfud MD, semoga usaha keras kalian dalam menangani kejahatan lingkungan hidup dapat menjadi contoh untuk daerah lain. @Hadi30904760  GPMMD 4Ende https://t.co/PoYEMcrtvp";0;0;0;0;in;1686622686976589825;1730882473503183294;RidwanSetw3;https://twitter.com/RidwanSetw3/status/1730882473503183294
Sat Dec 02 09:31:51 +0000 2023;1730882462212039068;"@rswaaaan Ganjar Mahfud Cr3ative ini semoga bisa terwujud";0;0;0;0;in;1473607222605213698;1730829152021057964;str4wbri1;https://twitter.com/str4wbri1/status/1730882462212039068
Sat Dec 02 09:31:50 +0000 2023;1730882457032143124;"Makin kocak aja dah buzzer,  Kalo aku sih siapa aja boleh jadi presiden asal jangan Ganjar hehe 🙏";0;1;0;0;in;1033034924624756737;1730882457032143124;goppiaziz;https://twitter.com/goppiaziz/status/1730882457032143124
Sat Dec 02 09:31:46 +0000 2023;1730882440976277603;"Pak Ganjar, memberikan akses pendidikan kepada anak muda adalah langkah strategis untuk menciptakan pembangunan yang berkelanjutan. @MaulidiaRezki  GPMMD 4Ende https://t.co/HGpJDMfZS0";0;0;0;0;in;1695011682077302784;1730882440976277603;talitaputrri;https://twitter.com/talitaputrri/status/1730882440976277603
Sat Dec 02 09:31:39 +0000 2023;1730882411284902278;"@DilaAgstn9 @Miduk17 Iyaa, tapi salut bgt sih sama pak ganjar";0;0;0;0;in;1475273111519907846;1730435765040263296;RiskiAk36735924;https://twitter.com/RiskiAk36735924/status/1730882411284902278
Sat Dec 02 09:31:38 +0000 2023;1730882404242624892;"@L1L178 Pasangan Ganjar Mahfud nomer urut 3 paling di nanti semua Rakyat  #SahabatGanjar  #GanjarMahfud2024";0;0;0;1;in;251408624;1730880566562873834;Annas_Cim;https://twitter.com/Annas_Cim/status/1730882404242624892
Sat Dec 02 09:31:37 +0000 2023;1730882402439078189;"Ganjar dan Mahfud MD, semoga ide brilian kalian dalam menggabungkan pendidikan dan pelatihan vokasi membuka peluang baru bagi kemajuan anak bangsa. @Mogadwi1  GPMMD 4Ende https://t.co/GEfJ0IiV3x";0;0;0;0;in;1688805621666361345;1730882402439078189;bella_rimb1277;https://twitter.com/bella_rimb1277/status/1730882402439078189
Sat Dec 02 09:31:36 +0000 2023;1730882397506555975;"Bersyukur memiliki calon pemimpin seperti Ganjar-Mahfud yang fokus pada kepentingan rakyat dan menjauh dari agenda-agenda radikal. @Anugrahs14  GPMMD 4Ende https://t.co/qn9xSPcRW7";0;0;0;0;in;1690985967682019329;1730882397506555975;andrelndi1;https://twitter.com/andrelndi1/status/1730882397506555975
Sat Dec 02 09:31:36 +0000 2023;1730882397359775773;"Ganjar-Mahfud benar-benar memahami bahwa kesehatan adalah investasi masa depan bangsa. Program ini membuktikan perhatian mereka terhadap pembangunan manusia. @JundiHeru  GPMMD 4Ende https://t.co/EpyBZYX98z";0;0;0;0;in;1679737300903952386;1730882397359775773;frmnmegantara;https://twitter.com/frmnmegantara/status/1730882397359775773
Sat Dec 02 09:31:36 +0000 2023;1730882396483133777;"@Ganjar_Mahfud03 @islah_bahrawi Wkwkwkw";0;0;0;0;in;1714600852617580544;1730842879004975211;kong_hridwan;https://twitter.com/kong_hridwan/status/1730882396483133777
Sat Dec 02 09:31:35 +0000 2023;1730882393018642631;"Dialog dan kekeluargaan yang diusung oleh Pak Ganjar menjadi fondasi yang kokoh untuk membangun Indonesia yang lebih baik. Mari kita dukung bersama-sama! @Christ56997623  GPMMD 4Ende https://t.co/g5rHyvr4Qu";0;0;0;0;in;1685846565196627968;1730882393018642631;fdlnrmdani12;https://twitter.com/fdlnrmdani12/status/1730882393018642631
Sat Dec 02 09:31:34 +0000 2023;1730882388316893487;"Terima kasih kepada Pak Ganjar dan Pak Mahfud MD yang berdiri kokoh melawan bandar narkoba, menjadikan Indonesia lebih aman dan bersih dari ancaman tersebut. @iwanpembelajar  GPMMD 4Ende https://t.co/VzeAZnm5l3";0;0;0;0;in;1688488621752668160;1730882388316893487;aariifgunawan;https://twitter.com/aariifgunawan/status/1730882388316893487
Sat Dec 02 09:31:34 +0000 2023;1730882387423470068;"@ganjarpranowo Bergabung dan berkembang jadi Satu di pilpres mendatang,Dukung Ganjar Mahfud M3nang";0;0;0;0;in;1716050700118151168;1730804230074888561;Cinta_14ff;https://twitter.com/Cinta_14ff/status/1730882387423470068
Sat Dec 02 09:31:32 +0000 2023;1730882379378774518;"Pak Ganjar, inspiratif melihat semangat Anda untuk mengembangkan destinasi wisata lokal. Semoga sukses selalu! @rian_ahmad1933  GPMMD 4Ende https://t.co/gFL7gOeT69";0;0;0;0;in;1685949081372569600;1730882379378774518;ssrimulyani_71;https://twitter.com/ssrimulyani_71/status/1730882379378774518
Sat Dec 02 09:31:30 +0000 2023;1730882372370137479;"@ganjarpranowo Kupang luar biasa sekali, sehat-sehat Pak ganjar dan semua warga Kupang";0;0;0;0;in;1712506945691901952;1730825211342405780;AryaKubnan92854;https://twitter.com/AryaKubnan92854/status/1730882372370137479
Sat Dec 02 09:31:30 +0000 2023;1730882372332355642;"Pak Ganjar, visi Anda untuk pariwisata lokal sangat menginspirasi. Semoga perjalanan ini membawa banyak keberkahan dan kebahagiaan. @romilafulga  GPMMD 4Ende https://t.co/o4Q8y7yfiW";0;0;0;0;in;1689511688721367040;1730882372332355642;QadarRamad3;https://twitter.com/QadarRamad3/status/1730882372332355642
Sat Dec 02 09:31:28 +0000 2023;1730882363209756881;"Keberanian Pak Ganjar untuk memastikan pelayanan pemerintahan bisa sat-set melalui digitalisasi adalah langkah nyata untuk menciptakan pemerintahan yang lebih tanggap. @zhe_va  GPMMD 4Ende https://t.co/HNv9QiGQD9";0;0;0;0;in;1690314908351844352;1730882363209756881;MuhamadSan62742;https://twitter.com/MuhamadSan62742/status/1730882363209756881
Sat Dec 02 09:31:27 +0000 2023;1730882359757840491;"Semoga semangat perlawanan terhadap korupsi yang ditunjukkan oleh Pak Ganjar dan Pak Mahfud MD dapat menular kepada semua lapisan masyarakat. @Habob_03  GPMMD 4Ende https://t.co/FOcAUiDlm1";0;0;0;0;in;1686643067724685312;1730882359757840491;DioAlvaro8;https://twitter.com/DioAlvaro8/status/1730882359757840491
Sat Dec 02 09:31:17 +0000 2023;1730882317445689616;"Keinginan mulia untuk memajukan bangsa menciptakan aura positif di sekitar Pak Ganjar dan Pak Mahfud MD. @ahmadsahrulgun1  GPMMD 4Ende https://t.co/PbyfmumAX6";0;0;0;0;in;1688263457815285760;1730882317445689616;revanvlno15;https://twitter.com/revanvlno15/status/1730882317445689616
Sat Dec 02 09:31:12 +0000 2023;1730882296558112796;"Tapi…kok elektabilitas Ganjar malah nyungsep.  Nunggu SMRC sama Charta Politica☺️";0;0;0;6;in;119691957;1730882296558112796;aewin86;https://twitter.com/aewin86/status/1730882296558112796
Sat Dec 02 09:31:09 +0000 2023;1730882285648712110;"@cowwalah @Miduk17 Fix dukung terus pak ganjar sampai menang 👏👏";0;0;0;0;in;1475273111519907846;1730435765040263296;RiskiAk36735924;https://twitter.com/RiskiAk36735924/status/1730882285648712110
Sat Dec 02 09:31:08 +0000 2023;1730882279369847084;"Niat baik dan integritas tanpa cela membuat Pak Ganjar dan Pak Mahfud MD menjadi inspirasi bagi banyak orang. @AhmadRudiyant18  GPMMD 4Ende https://t.co/YMFxIW41KA";0;0;0;0;in;1703326613335924736;1730882279369847084;NofiiAuliaa;https://twitter.com/NofiiAuliaa/status/1730882279369847084
Sat Dec 02 09:31:04 +0000 2023;1730882265499263132;"@rahma_saraswt @tahukecap69 @xandreanda @txtdrimedia Terus yg milih Anis/Ganjar SDM tinggi??";0;3;0;1;in;1321316560628113411;1730819331267993640;MenunggumuSenja;https://twitter.com/MenunggumuSenja/status/1730882265499263132
Sat Dec 02 09:30:59 +0000 2023;1730882242929709388;"Pemikiran progresif Pak Ganjar dalam mencerdaskan generasi muda sejalan dengan semangat perubahan positif. @dimasirat  GPMMD 4Ende https://t.co/ogRp69BQhe";0;0;0;0;in;1689484501259517952;1730882242929709388;MayaCita510246;https://twitter.com/MayaCita510246/status/1730882242929709388
Sat Dec 02 09:30:57 +0000 2023;1730882232947237065;"Ganjar Pranowo hadir dalam sidang terbuka senat Universitas Flores Ende, memberikan pesan kepada mahasiswa untuk menjaga integritas dan berkontribusi terbaik bagi bangsa. Selain memberi selamat pada wisudawan, ia mengajak mereka untuk membahagiakan keluarga dengan pencapaian hari… https://t.co/i7vFRF6n1m";0;0;15;71;in;153407983;1730882232947237065;PDI_Perjuangan;https://twitter.com/PDI_Perjuangan/status/1730882232947237065
Sat Dec 02 09:30:57 +0000 2023;1730882232179638289;"Suara Ganjar-Mahfud terus menurun bukan karena pengikutnya main kasar, melainkan (1) memang agak susah memoles pasangan satu disiplin ilmu, (2) hampir semua lembaga survei sudah diborong habis, dan (3) tidak ada hal baru dari Ganjar.";0;1;0;0;in;58825602;1730882232179638289;icukprayogi;https://twitter.com/icukprayogi/status/1730882232179638289
Sat Dec 02 09:30:51 +0000 2023;1730882209417195862;"@SenjaKarmila55 @Miduk17 Pastinya lah pak ganjar selalu bertanggung jawab";0;0;0;0;in;1475273111519907846;1730435765040263296;RiskiAk36735924;https://twitter.com/RiskiAk36735924/status/1730882209417195862
Sat Dec 02 09:30:51 +0000 2023;1730882209169732069;"Tiba di salah satu Desa di Rote, Nusa Tenggara Timur, Capres Ganjar Pranowo disambut penuh keantusiasan warga dalam bentuk tarian adat, hingga pemakaian pakaian khas dari masyarakat dan segala macam properti yang menempel pada badannya. https://t.co/DnF6YZd0xJ";0;0;2;2;in;1296743566589325312;1730882209169732069;Homsatun35;https://twitter.com/Homsatun35/status/1730882209169732069
Sat Dec 02 09:30:47 +0000 2023;1730882190874226805;"@Miduk17 Salut pak Ganjar, turun tangan langsung dan kasih tindakan👍👍👍";0;0;0;1;in;1729426635601149952;1730435765040263296;devanom63;https://twitter.com/devanom63/status/1730882190874226805
Sat Dec 02 09:30:43 +0000 2023;1730882174097019155;"Pak Mahfud MD dan Pak Ganjar, semoga semangat kekeluargaan kalian membawa kedamaian dan kemajuan di seluruh negeri. @fuad_taufikg  GPMMD 4Ende https://t.co/CQE5WTs0Yf";0;0;0;0;in;1683719348161228800;1730882174097019155;DebbyVirgo3;https://twitter.com/DebbyVirgo3/status/1730882174097019155
Sat Dec 02 09:30:42 +0000 2023;1730882169747501411;"Pak Ganjar memberikan harapan baru bagi anak bangsa dengan mengintegrasikan sekolah vokasi, membuktikan bahwa pendidikan bukan hanya tentang teori tapi juga praktik. @NarraPhije  GPMMD 4Ende https://t.co/OeXgdhN9SY";0;0;0;0;in;1690285750343049216;1730882169747501411;tiofahlevii3;https://twitter.com/tiofahlevii3/status/1730882169747501411
Sat Dec 02 09:30:42 +0000 2023;1730882169105694845;"Semoga terwujud! Inisiatif Pak Ganjar dan Pak Mahfud MD untuk mewujudkan pemerintahan yang bisa diakses oleh semua lapisan masyarakat adalah hal yang patut diapresiasi. @AdewBellerin  GPMMD 4Ende https://t.co/sCaj5Tfa5W";0;0;0;0;in;1686313382797053952;1730882169105694845;nazarsaputra_97;https://twitter.com/nazarsaputra_97/status/1730882169105694845
